Unnamed: 0.1,Unnamed: 0,full_text,Text_English,Polarity,Score
102,102,koalisi masyarakat sipil putus mk batas usia minimal capres cawapres cacat hukum prosedural substansial si cawapres cacat hukum akan ngk malu ya ,Coalition of Civil Society Disconnect MK Minimum age limit of vice presidential candidates for legal procedural substantial procedural substantially vice presidential vice president will not be ashamed huh,0.2,positive
103,103,ketua badan eksekutif mahasiswa bem universitas indonesia ui melki dek huang aku intimidasi duga intimidasi gera mahasiswa suara putus mahkamah konstitusi mk kait syarat minimal batas usia caprescawapres melki ,"Chairman of the BEM Student Executive Board of the University of Indonesia UI Melki Dek Huang I intimidated suspected intimidation of the student of the sound of the Suara Breaking the Constitutional Court of the Constitutional Court, the minimum age limit of the Melki Presidential Candidate Candidate",0.4,positive
104,104,cawapres cacat hukum koalisi masyarakat sipil kawal milu demokratis nilai putus majelis hormat mahkamah konstitusi mkmk tanda putus mk batas usia minimal capres cawapres cacat hukum prosedural substansial mkmk putus ketua mk anwar ,vice presidentially flawed Coalition Civil Society of Democratic Milu Milu Values ​​Decision of Respectful Council of Constitutional Court MKMK MK Signs of MK MK Minimum Age Limit Candidates for Vice President Legal Procedure Substantial Substantial MKMK Breaking Chairperson of MK Anwar Chairperson,0.0666666666666666,positive
105,105,putus mahkamah konstitusi mk uji materiil uu nomor pilih kait batas minimum usia caprescawapres nilai cacat hukum amar putus jalan potensi timbul pilpres ,Breaking the Constitutional Court of MK MK Material Test Law Number Select the Minimum Limit Limit Age Candidate Vice President Value of Legal Defective Amar Breaking Potential Election Election,0.1,positive
106,106,ooh langgar kode etik berat putus mk batas usia caprescawapres tetap sah arsjadrasjid hadap pesta demokrasi luka ,ooh violating the weight code of ethics broken mk the age limit of the presidential candidate remains legitimate arsjadrasjid against the injured democratic party,-0.4,negative
107,107,ketua bem universitas indonesia melki dek huang ungkap intimidasi alami orang tua pontianak kalimantan barat duga intimidasi buntut kritik bem ui putus mk batas usia capres cawapres download metrotvxtend ,Chairman of BEM University of Indonesia Melki Dek Huang Reveals Natural Intimidation of Pontianak Parents West Kalimantan suspected intimidation after BEM UI Criticism Breaks Mk Age Limits of Vice Presidential Candidates Download MetrotvXTend,0.1,positive
108,108,ketua badan eksekutif mahasiswa universitas indonesia bem ui melki huang dek ungkap intimidasi refresif aparat negara keluarga protes putus mahkamah konstitusi mk nomor puuxxi kait batas usia capres cawapres ,Chairman of the University of Indonesia Student Executive Board BEM UI UI Melki Huang Dek revealed the refressive intimidation of the State apparatus Family Protest Decoration of the Constitutional Court of the Constitutional Court Number Puuxxi Hooks the Age of the Presidential Candidate Candidate,0.0,neutral
109,109,ketua partai golkar airlangga hartarto sebut rapat salah satu bahas putus mahkamah konstitusi mk batas usia caprescawapres airlanggacenter ,Golkar Party Chair Airlangga Hartarto said the meeting of one of the disclosure of the Constitutional Court of the MK Age Limits of the Presidential Candidate Airlanggacenter,0.0,neutral
110,110,ketua partai golkar airlangga hartarto sebut rapat salah satu bahas putus mahkamah konstitusi mk batas usia caprescawapres airlanggacenter ,Golkar Party Chair Airlangga Hartarto said the meeting of one of the disclosure of the Constitutional Court of the MK Age Limits of the Presidential Candidate Airlanggacenter,0.0,neutral
111,111,ketua partai golkar airlangga hartarto sebut rapat salah satu bahas putus mahkamah konstitusi mk batas usia caprescawapres airlanggacenter ,Golkar Party Chair Airlangga Hartarto said the meeting of one of the disclosure of the Constitutional Court of the MK Age Limits of the Presidential Candidate Airlanggacenter,0.0,neutral
112,112,ketua partai golkar airlangga hartarto sebut rapat salah satu bahas putus mahkamah konstitusi mk batas usia caprescawapres airlanggacenter ,Golkar Party Chair Airlangga Hartarto said the meeting of one of the disclosure of the Constitutional Court of the MK Age Limits of the Presidential Candidate Airlanggacenter,0.0,neutral
113,113,ketua partai golkar airlangga hartarto sebut rapat salah satu bahas putus mahkamah konstitusi mk batas usia caprescawapres airlanggacenter ,Golkar Party Chair Airlangga Hartarto said the meeting of one of the disclosure of the Constitutional Court of the MK Age Limits of the Presidential Candidate Airlanggacenter,0.0,neutral
114,114,jelas putus mk kait batas usia capres amp cawapres jegal mas gibran hasil sempat partisipasi politik sesuai tentu laku gibran maju gibran jumatberkah isyana ,"Obviously broke up the age of the age limit of the AMP Vice -Presidential Candidate Jegal Mas Gibran, the result of political participation in accordance with the behavior of Gibran Maju Gibran Friday isyana",0.0,neutral
115,115,upaya jegal mas gibran cegah maju calon wakil presiden gagal putus mkmk milik pengaruh putus mahkamah konstitusi mk kait batas usia capres cawapres gibran gibran maju ,"Jegal Mas Gibran's efforts to prevent advances in the vice presidential candidate failed to break up MKMK belonging to the broken ups of the Constitutional Court of the Constitutional Court, the age limit of the Vice President Gibran Gibran Forward",-0.45,negative
116,116,operasi jegal mas gibran gagal upaya jegal mas gibran laju calon wakil presiden gagal putus mkmk pengaruh putus mk batas usia capres cawapres gibran maju gibran ,Jegal Mas Gibran's operation failed to effort Jegal Mas Gibran the pace of vice presidential candidates failed to break up mkmk the effect of breaking up the age limit of the vice presidential candidate Gibran Maju Gibran,-0.5,negative
117,117,golkar putus mkmk ubah hasil sidang mk batas usia capres detiknews ,Golkar broke up mkmk changing the results of the trial of the age limit of the presidential candidate detiknews,0.0,neutral
118,118,capres ganjarpranowo kuat hati ketua bem ui melki dek huang kmaren aku bhw keluarga alami intimidasi kritik putus mk kait batas usia calon capres cawapres istiqomah benar ituh sikap yen wani ojo wedi yen wedi ,Candidate Ganjarpranowo Strong Heart Chairman of BEM UI Melki Dek Huang Kmaren I don't have a family of Natural Criticism of Breaking Criticism MK hooks the age limit of the candidate candidate for the candidate for the presidential candidate istiqomah is true,0.2944444444444444,positive
119,119,putus mk batas minimal usia capres cawapres anggap cacat hukum sorot media vietnam ordebarureborn pamanguilty cawapres boneka ,Breaking up the minimum age limit of the vice presidential candidate considering the legal flaws of the Vietnam OrdebarreBorn Media Pamanguilty Vice President's media,0.2,positive
120,120,putus mk batas minimal usia capres cawapres anggap cacat hukum sorot media vietnam ordebarureborn pamanguilty cawapres boneka ,Breaking up the minimum age limit of the vice presidential candidate considering the legal flaws of the Vietnam OrdebarreBorn Media Pamanguilty Vice President's media,0.2,positive
121,121,putus mk batas minimal usia capres cawapres anggap cacat hukum sorot media vietnam ordebarureborn pamanguilty cawapres boneka ,Breaking up the minimum age limit of the vice presidential candidate considering the legal flaws of the Vietnam OrdebarreBorn Media Pamanguilty Vice President's media,0.2,positive
122,122,putus mk batas minimal usia capres cawapres anggap cacat hukum sorot media vietnam ordebarureborn pamanguilty cawapres boneka ,Breaking up the minimum age limit of the vice presidential candidate considering the legal flaws of the Vietnam OrdebarreBorn Media Pamanguilty Vice President's media,0.2,positive
123,123,forum masyarakat sipil jabar kritik putus mk batas usia caprescawapres ,West Java Civil Society Forum Criticism of Disconnect MK Limits of the Candidate for Presidential Candidates,0.0,neutral
124,124,gugat batas usia capres cawapres denny indrayana mk putus tetap paslon ,Successful age limit of vice presidential candidate Denny Indrayana MK broke up with a candidate pair,0.75,positive
125,125,putus mahkamah konstitusi mk batas usia caprescawapres konfirmasi skenario cipta cawapres boneka ,"Breaking the Constitutional Court of Mk, the age limit of the Presidential Candidate for the Cipta Cipta Cawrespres Scenario Dolls",0.0,neutral
126,126,anwar usman mundur copot muara fitnah libat konflik penting putus mk batas usia caprescawapres ,Anwar Usman retreated to dislodge the estuary of the conflict conflict,0.0,neutral
127,127,politikus pdip masinton pasaribu putus mk batas usia capres cawapresmengonfirmasi skenario kaum oligarki kapital cipta calon boneka milu gibran sasar nya cawapres boneka laksana tangan institusi negara ,PDIP politician Masinton Pasaribu broke up the age limit of the candidate for the candidate to confirm the scenario of the oligarchy of the Cipital Candidate for Milu Candidate Gibran Sasar.,0.0,neutral
128,128,hadir orang bicara tuju wadah diskusi tanggap putus mahkamah konstitusi mk kait batas usia caprescawapres nilai kontroversial berita lengkap sumates baca link ,Present people talking to the purpose of the Discussion of Response Discussion of the Constitutional Court of MK MK Hook Age Limits of Candidate Vice President Controversial Value Complete News News Read Links,0.2166666666666666,positive
129,129,putus mk batas usia caprescawapres timbul debat kalang politis masinton pasaribu putus mk cipta calon boneka milu cawapres boneka ,Breaking up the age limit of the presidential vice presidential candidate arises the Kalang Political Debate Masinton Pasaribu Disconnect Mk Cipta Candidates for Milu Dolls Vice President Dolls,0.0,neutral
130,130,politikus pdi juang pdip masinton pasaribu sebut putus mahkamah konstitusi mk batas usia caprescawapres konfirmasi skenario cipta calon boneka milu cawapres boneka ,PDI PDI PDIP politician PDIP Masinton Pasaribu calls the Constitutional Court of MK MK Age Limits of Presidential Candidate Confirmation Confirm Scenario Cipta Candidates for Milu Dolls Dolls Dolls,0.0,neutral
131,131,politikus pdi juang pdip masinton pasaribu sebut putus mahkamah konstitusi mk batas usia caprescawapres konfirmasi skenario cipta calon boneka milu cawapres boneka ,PDI PDI PDIP politician PDIP Masinton Pasaribu calls the Constitutional Court of MK MK Age Limits of Presidential Candidate Confirmation Confirm Scenario Cipta Candidates for Milu Dolls Dolls Dolls,0.0,neutral
132,132, putus mahkamah konstitusi mk batas usia caprescawapres konfirmasi skenario cipta calon boneka milu cawapres boneka , Breaking the Constitutional Court of MK Age Limits of Presidential Candidates Confirmation Confirmation of Cipta Cipta Candidates for Milu Dolls Vice President Dolls,0.0,neutral
133,133,survei indikator politik mahkamah konstitusi mk baca putus gugat batas usia caprescawapres bersamaindonesiamaju prabowogibranistimewa prabowogemoy prabowo subianto,Survey of Political Indicators of the Constitutional Court MK Reading Disconnecting Age Limits of the Candidate for Presidential Candidates with the Association of Prabowogibranis Special Prabowogemoy Prabowo Subianto Prabowogemoy,0.1785714285714285,positive
134,134,putus mahkamah konstitusi mk batas usia caprescawapres konfirmasi skenario cipta cawapres boneka milu ,Breaking the Constitutional Court of MK Age Limits of Presidential Candidates for Confirmation of Cipta Vice Vice President Milu Dolls,0.0,neutral
135,135,putus mk kait batas usia capres cawapres upaya waris kuasa perintah pimpin presiden jokowi wajar masyarakat cawapres boneka,Breaking the Constitutional Court Hooks the age limit of the Vice Presidential Candidate Candidate Efforts to Inheritance Power of Power Leading President Jokowi Naturally the Vice President Dolls Community,0.1,positive
136,136,wuih ngeri euy politikus pdip masinton pasaribu sebut putus mk batas usia caprescawapres konfirmasi skenario cipta calon boneka milu cawapres boneka ,wuih horrified euy PDIP politician Masinton Pasaribu calls a break up the age limit of the Presidential Candidate Candidate Confirmation of the Cipta Cipta Candidate Candidate Milu Vice President Dolls Dolls,0.0,neutral
137,137,masinton pasaribu sebut putus mahkamah konstitusi mk batas usia caprescawapres konfirmasi skenario cipta calon boneka milu cawapres boneka ,Masinton Pasaribu Call the Constitutional Court of MK MK age limit of the Presidential Candidate Candidate Confirmation of Cipta Cipta Candidate Milu Cawapres Dolls Candidates,0.0,neutral
